Date_of_Sale,Address,County,Eircode,Price,Not_Full_Market_Price,VAT_Exclusive,Description_of_Property,Property_Size_Description,Sale_Year,Sale_Month
2016-12-16,"33 OLCOVAR, DUBLIN ROAD, SHANKILL",Dublin,,270000.0,0,0,0,,2016,12
2022-10-26,"2 THE CRESCENT, OLD FORD RD, BALLINCOLLIG",Cork,P31X890,304000.0,0,0,0,,2022,10
2017-08-03,"202 MAHER ROAD, GRAIGUECULLEN, CO CARLOW",Carlow,,128500.0,0,0,0,,2017,8
2015-07-31,"4 GLENBARROW, BALLYFIN RD, PORTLAOISE",Laois,,155000.0,0,0,0,,2015,7
2023-07-26,"1 STRAND VIEW, ALLIHIES VILLAGE, BEARA",Cork,P75N838,292000.0,0,0,0,,2023,7
2017-05-08,"17 ST EDMUNDS PARK, DUBLIN 20, DUBLIN",Dublin,,275000.0,0,0,0,,2017,5
2019-08-29,"SOUTH MALL, LISMORE, CO WATERFORD",Waterford,,290000.0,0,0,0,,2019,8
2022-10-28,"75 GRANDECENTRAL, ROCKBROOK, SANDYFORD",Dublin,D18R228,438000.0,0,0,0,,2022,10
2024-08-28,"38 SOUTH HILL APTS 1, MILLTOWN, DUBLIN 6",Dublin,D06TF44,525000.0,0,0,0,,2024,8
2020-04-09,"43 YEWLANDS, MARYBOROUGH WOODS, DOUGLAS",Cork,,385000.0,0,0,0,,2020,4
2017-01-27,"12 Lisheens Wood, Ovens, Co Cork",Cork,,343612.34,0,1,1,greater than or equal to 125 sq metres,2017,1
2018-12-17,"31 cedarview, northwood, santry demesne",Dublin,,475824.92,0,1,1,,2018,12
2016-07-11,"11 FFORSTER SQ, BALLYDOWD MANOR, LUCAN",Dublin,,262511.0,0,0,0,,2016,7
2016-06-03,"28 BELVEDERE HILLS, MULLINGAR, WESTMEATH",Westmeath,,155000.0,0,0,0,,2016,6
2019-03-11,"COOLGREEN, GLANMIRE, CORK",Cork,,445000.0,0,0,0,,2019,3
2022-10-05,"WHITECROSS, STARINAGH, COLLON",Louth,,70000.0,0,0,0,,2022,10
2010-04-09,"carrigathou, coachford",Cork,,140000.0,0,0,0,,2010,4
2011-08-08,"14 Priory Grove, Stillorgan",Dublin,,440000.0,0,0,0,,2011,8
2024-03-04,"12 THE COTTAGES, COROFIN, CLARE",Clare,V95C3H5,195000.0,0,0,0,,2024,3
2013-10-25,"Tullig, Killarney",Kerry,,98500.0,0,0,0,,2013,10
2011-07-21,"39 Springvale, Edmondstown Road, Rathfarnham",Dublin,,260000.0,0,0,0,,2011,7
2024-10-04,"87 WESBURY, UPPER KILMACUD RD, STILLORGAN",Dublin,A94D856,885000.0,0,0,0,,2024,10
2017-08-22,"3 NEWTOWN WAY, BRAEMOR RD, CHURCHTOWN DUBLIN 14",Dublin,,476000.0,0,0,0,,2017,8
2023-03-02,"5 Berkley Drive, Ferrybank",Kilkenny,,280000.0,1,1,1,,2023,3
2010-03-26,"142 Morristown Wood, Newbridge",Kildare,,280000.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2010,3
2018-11-19,"10 ABBEYCARTRON, LONGFORD",Longford,,177000.0,0,0,0,,2018,11
2013-09-06,"8 Glenbourne Grove, Leopardstown",Dublin,,333750.0,0,0,0,,2013,9
2025-05-09,"Apartment number 98, 52-58 Station Road, Raheny",Dublin,,499272.0,0,1,1,,2025,5
2020-03-19,"131 THE LAURELS, TULLOW RD, CARLOW",Carlow,,110000.0,0,0,0,,2020,3
2022-12-20,"4 COASTGUARD COURT, CULLENSTOWN, DUNCORMICK",Wexford,Y35HE2K,195000.0,0,0,0,,2022,12
2024-09-13,"20 THE WAY, NEWTON HALL, MAYNOOTH",Kildare,W23XW66,500123.0,0,0,0,,2024,9
2019-02-21,"33 DEERPARK, FRIARS WALK, CORK",Cork,,345000.0,0,0,0,,2019,2
2021-03-11,"10 DUFFY S LANE, ROSEMOUNT, LETTERKENNY",Donegal,,100000.0,0,0,0,,2021,3
2019-03-12,"17 Cnoc na Raille, Station Road, Termon",Roscommon,,162504.06,1,1,1,,2019,3
2021-09-21,"KEILOGUE, RATHANGAN, KILDARE",Kildare,,210000.0,0,0,0,,2021,9
2024-07-12,"9 ARDEVAN RISE, MONASTEREVIN, KILDARE",Kildare,W34V276,265000.0,1,0,0,,2024,7
2023-03-08,"3 Hawthorn, Foxburrow, Portlaoise",Laois,,317181.0,0,1,1,,2023,3
2018-05-23,"38 FARNAMURRAY CLOSE, BALLYGRAIGUE RD, NENAGH",Tipperary,,180000.0,0,0,0,,2018,5
2019-04-26,"25 OLD WINDMILL COURT, LOWER GERALD GRIFFIN ST, LIMERICK",Limerick,,129000.0,0,0,0,,2019,4
2022-10-14,"63 DUN NA COIRBHE, HEADFORD RD, GALWAY",Galway,H91X293,297000.0,0,0,0,,2022,10
2015-07-06,"OBERSTOWN, TARA, COUNTY MEATH",Meath,,184000.0,0,0,0,,2015,7
2014-02-27,"ARDCATH, GARRISTOWN, MEATH",Meath,,215000.0,0,0,0,,2014,2
2022-03-30,"15 GOULDAVOHER, FATHER RUSSELL RD, LIMERICK",Limerick,V94FDP9,212500.0,0,0,0,,2022,3
2019-02-28,"2 ROCHFORD CRESCENT, KILCOCK, KILDARE",Kildare,,225000.0,0,0,0,,2019,2
2021-10-05,"CLONARD, ENFIELD, MEATH",Meath,,333000.0,0,0,0,,2021,10
2019-11-13,"3 CLONTURK COURT, DRUMCONDRA, DUBLIN 9",Dublin,,275000.0,0,0,0,,2019,11
2020-05-22,"6 MILLFIELD, BALLYCANEW, GOREY",Wexford,,185000.0,0,0,0,,2020,5
2021-10-01,"1 GREENVILLE, COCKLE HILL, BLACKROCK",Louth,,320000.0,0,0,0,,2021,10
2015-07-16,"5 Gord Fada, Glounthanue",Cork,,154184.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2015,7
2024-04-26,"6 HOLLYBROOK, BLUEBELL AVE, BLUEBELL DUBLIN 12",Dublin,D12RV09,315000.0,0,0,0,,2024,4
2025-09-15,"148 BISCAYNE, COAST ROAD, MALAHIDE",Dublin,K36A789,920000.0,0,0,0,,2025,9
2018-07-26,"15 CARRIG GLEN BLESSINGTON, BLESSINGTON, WICKLOW",Wicklow,,213000.0,0,0,0,,2018,7
2019-07-12,"MOYRA GLEBE, FALCARRAGH, DONEGAL",Donegal,,160000.0,0,0,0,,2019,7
2015-01-28,"11 THE ORCHARD, INCHIGAGGIN LANE, CORK",Cork,,230000.0,0,0,0,,2015,1
2018-03-01,"CROSSAYLE, CAPPAWHITE, CO. TIPPERARY",Tipperary,,7000.0,0,0,0,,2018,3
2019-01-31,"2 Shackleton Wood, Shackleton Park, Lucan",Dublin,,334801.0,0,1,1,,2019,1
2025-02-26,"202 KYLEMORE, SCHOOLHOUSE ROAD, CASTLETROY",Limerick,V9449F9,515000.0,0,0,0,,2025,2
2019-05-24,"2A ANNAVILLE AVENUE, NEWTOWN PARK, BLACKROCK",Dublin,,315000.0,0,0,0,,2019,5
2012-03-27,"Carrigduff, Bunclody",Wexford,,20000.0,0,0,0,,2012,3
2014-12-23,"BRUNSWICK ROW, SCHOOL HEIGHT, CARNEW",Wicklow,,80000.0,0,0,0,,2014,12
2015-06-12,"31 RAILWAY LOUGH, BELTUTBET, CO CAVAN",Cavan,,15706.0,0,0,0,,2015,6
2013-10-10,"MOLLY'S BAR & B&B, SPENCER STREET, CASTLEBAR",Mayo,,101321.0,0,0,0,,2013,10
2024-09-02,"POLLAVADDY BALLA, MAYO",Mayo,F23A068,45000.0,0,0,0,,2024,9
2017-12-21,"8 GLEANN ARAS GARDENS, GRENAGH, CORK",Cork,,215000.0,0,0,0,,2017,12
2015-09-02,"BALLYDONEGAN LOWER, ALLIHIES, CORK",Cork,,47000.0,0,0,0,,2015,9
2020-03-12,"101 PAIRC NA GCAPALL, KILWORTH, CORK",Cork,P61HK53,185000.0,0,0,0,,2020,3
2023-06-02,"MONGLASS, NEWTOWNCUNNINGHAM, DONEGAL",Donegal,,233000.0,0,0,0,,2023,6
2018-03-12,"63 THE DRIVE, HAZELHATCH PARK, CELBRIDGE",Kildare,,338000.0,0,0,0,,2018,3
2020-12-18,"44 ST HELENS, KILRANE, ROSLARE",Wexford,,155000.0,0,0,0,,2020,12
2022-09-07,"14 RATHOWEN, FERMOY, CORK",Cork,P61T186,220000.0,0,0,0,,2022,9
2025-06-27,"COOLNAHORNA, ENNISCORTHY, WEXFORD",Wexford,Y21HW44,180355.0,1,0,0,,2025,6
2014-03-31,"88 Brookfield, Artane",Dublin,,100000.0,0,0,0,,2014,3
2018-11-16,"36 PRIORY WALK, ST RAPHAELS MANOR, CELBRIDGE",Kildare,,215000.0,0,0,0,,2018,11
2018-05-01,"APTS 1-8, 74 FRANKFORT AVENUE, RATHGAR",Dublin,,1500000.0,0,0,0,,2018,5
2023-04-25,"28 RAHEEN CLOSE, SPRINGFIELD, DUBLIN 24",Dublin,D24N2F8,365000.0,0,0,0,,2023,4
2016-02-09,"4 SEAN TREACY AVE, THURLES, TIPPERARY",Tipperary,,95000.0,0,0,0,,2016,2
2020-07-07,"11 LEO ST, CIRCULAR RD NORTH, DUBLIN 7",Dublin,,395000.0,0,0,0,,2020,7
2025-09-24,"14 CARRIGHILL LOWER, CALVERSTOWN, KILCULLEN",Kildare,R56HR12,700000.0,0,0,0,,2025,9
2022-08-08,"120 CHARLESLAND WOOD, CHARLESLAND, GREYSTONES",Wicklow,A63C8W5,317000.0,0,0,0,,2022,8
2014-06-23,"7 MARINERS COURT, MAURITIUSTOWN RD, ROSSLARE",Wexford,,109000.0,0,0,0,,2014,6
2013-12-05,"59 CASTLEKNOCK DOWNS, LAUREL LODGE, CASTLEKNOCK DUBLIN 15",Dublin,,260000.0,0,0,0,,2013,12
2016-01-22,"38 DANESFORT DR, LOUGHREA, GALWAY",Galway,,118000.0,0,0,0,,2016,1
2016-03-02,"CLOGHERBRIEN, TRALEE, CO KERRY",Kerry,,140000.0,0,0,0,,2016,3
2018-09-11,"CLOOSEMORE, DINGLE, KERRY",Kerry,,295000.0,0,0,0,,2018,9
2019-12-19,"2H RATHBORNE WAY, ASHTOWN, DUBLIN 15",Dublin,,285000.0,0,0,0,,2019,12
2024-07-10,"5 GREENWICH COURT, RATHMINES, DUBLIN 6",Dublin,D06P8Y6,545000.0,0,0,0,,2024,7
2011-01-28,"92 CASTLEFIELD WOODS, CLONSILLA, DUBLIN",Dublin,,270000.0,0,0,0,,2011,1
2024-04-30,"24 The Mews, Baker Hall, Navan",Meath,,308370.0,0,1,1,,2024,4
2022-05-23,"MOATE PARK, BALLYRAGGET, CO KILKENNY",Kilkenny,,170500.0,0,0,0,,2022,5
2013-02-19,"The Old Schoolhouse, Holycross, Thurles",Tipperary,,70000.0,0,0,0,,2013,2
2013-10-08,"7 Inisfallen Parade, north circular road, dublin 7",Dublin,,118000.0,0,0,0,,2013,10
2017-03-20,"53 DELGANY GLEN, KILLINCARRIG, WICKLOW",Wicklow,,470000.0,0,0,0,,2017,3
2023-11-14,"21 CLUAIN ARD, BALLYBRIT, GALWAY",Galway,H91TFR3,265000.0,1,0,0,,2023,11
2019-09-13,"71 LA VALLEE, DARGLE RD UPPER, BRAY",Wicklow,,227500.0,0,0,0,,2019,9
2019-04-25,"5 FOXWOOD, PEMBROKE WOOD, PASSAGE WEST",Cork,,285000.0,0,0,0,,2019,4
2021-06-02,"151 MCDERMOTT RD, CORK RD, WATERFORD",Waterford,X91V2PP,115000.0,0,0,0,,2021,6
2025-05-28,"19 BURGAGE GREEN, NEWCASTLE LYONS, NEWCASTLE",Dublin,D22X086,309000.0,0,0,0,,2025,5
2014-03-27,"77 HIGHFIELD RD, RATHGAR, DUBLIN 6",Dublin,,1955000.0,0,0,0,,2014,3
2014-03-06,"27 TIM DALY TERRACE, MIDLETON, CORK",Cork,,108500.0,0,0,0,,2014,3
2023-01-10,"DONNYBROOK, BALLYMACKEY, NENAGH",Tipperary,E45XY07,740000.0,0,0,0,,2023,1
2018-05-04,"14 CUL LANA, KILNALECK, CAVAN",Cavan,,125000.0,0,0,0,,2018,5
2016-02-09,"LOWER MAIN ST, KILBEGGAN, MAIN ST",Westmeath,,30000.0,0,0,0,,2016,2
2024-10-17,"12 BIRCHWOOD HEIGHTS, SPRINGFIELD, TALLAGHT DUBLIN 24",Dublin,D24W5W9,180000.0,1,0,0,,2024,10
2015-04-17,"4 CARRAIG LAOI, GRENAGH, CORK",Cork,,93000.0,0,0,0,,2015,4
2010-10-18,"14  Tulla House, Clare Village, Clare Hall",Dublin,,158546.25,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2010,10
2023-04-05,"10 RED ARCHES DR, THE COAST, BALDOYLE DUBLIN 13",Dublin,D13TX47,386000.0,0,0,0,,2023,4
2022-11-16,"AN GABHLAN, AN SEAN PHOBAL, DUNGARVAN",Waterford,X35VY84,290000.0,0,0,0,,2022,11
2022-12-20,"18 DAWSON HOUSE, DEAN COURT, PATRICK ST DUBLIN 8",Dublin,D08T667,300000.0,0,0,0,,2022,12
2017-07-24,"34 FONTENOY ST, PHIBSBOROUGH, DUBLIN 7",Dublin,,460000.0,0,0,0,,2017,7
2012-03-16,"Garrylucas, Ballinspittle, Kinsale",Cork,,40000.0,0,0,0,,2012,3
2015-04-15,"225 Beechwood Court, Stillorgan Road",Dublin,,268329.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2015,4
2018-01-12,"DERRYNAMEEL, BARNATRA, BALLINA",Mayo,,230000.0,0,0,0,,2018,1
2015-02-18,"3 EANNAFORT PARK, RAHENY, DUBLIN 5",Dublin,,525000.0,0,0,0,,2015,2
2012-08-31,"29 Verschoyle Rise, Saggart Abbey, Saggart",Dublin,,198000.0,0,0,0,,2012,8
2021-11-17,"05 MOYGLARE HEATH, MARIAVILLA, MAYNOOTH",Kildare,W23C3HW,255470.48,0,1,1,,2021,11
2018-07-25,"6 ORAHILLYS VILLAS, TRALEE, KERRY",Kerry,V92HK7V,55000.0,0,0,0,,2018,7
2011-11-22,"No. 23, Arasain na Mara, Salthill",Galway,,155000.0,0,0,0,,2011,11
2017-07-21,"37 OLD CONNELL WEIR, BARRETTSTOWN, NEWBRIDGE",Kildare,,289500.0,0,0,0,,2017,7
2018-09-27,"UNIT 28, MARINERS BAY, YOUGHAL",Cork,,48450.16,0,0,0,,2018,9
2010-12-21,"96 Foxfield, Carrickmacross",Monaghan,,125000.0,0,0,0,,2010,12
2019-03-15,"3 Kelly's Court, Station Road, Dunboyne",Meath,,260000.0,0,1,1,,2019,3
2025-01-21,"BELLMIST LODGE, NEWTOWN UPPER, RATHCOOLE",Dublin,D24RK77,800000.0,0,0,0,,2025,1
2017-04-03,"58 THE RISE, INSE BAY, LAYTOWN",Meath,,175000.0,0,0,0,,2017,4
2019-02-20,"GARRENTEGGERT, SPINK, ABBEYLEIX",Laois,,115000.0,0,0,0,,2019,2
2021-11-11,"3 THE MEADOWS, BALLYJAMESDUFF, CAVAN",Cavan,A82EY19,225000.0,0,0,0,,2021,11
2010-07-07,"16 central park way, clane",Kildare,,335000.0,0,0,0,,2010,7
2016-05-27,"68 BOYNE MEADOWS, EDENDERRY, OFFALY",Offaly,,180000.0,0,0,0,,2016,5
2020-09-30,"COTTAGE, RAILWAY ROAD, KILGARVAN",Kerry,,45000.0,0,0,0,,2020,9
2017-01-30,"COOSAN ROAD, ATHLONE, CO. WESTMEATH",Westmeath,,150000.0,0,0,0,,2017,1
2025-03-03,"12 BAGENAL COURT, COURT PLACE, CARLOW",Carlow,R93FP70,65000.0,0,0,0,,2025,3
2018-12-21,"34 PLEASANTS ST, DUBLIN 8, DUBLIN",Dublin,,980000.0,0,0,0,,2018,12
2018-08-03,"1 PEMBROKE COTTAGES, BOTERSTOWN AVE, BOOTERSTOWN",Dublin,,502500.0,0,0,0,,2018,8
2024-12-20,"AURORA, BALLYMACAHARA, ASHFORD",Wicklow,A67K668,1000000.0,0,0,0,,2024,12
2021-12-13,"15 Limegrove, Oak Ridge, Ferrybank",Kilkenny,,229000.0,1,1,1,,2021,12
2021-10-21,"6 Moyglare Ridge, Mariavilla, Maynooth",Kildare,,361233.48,0,1,1,,2021,10
2023-06-12,"KILMURRAY, ENFIELD, KILDARE",Kildare,A83W086,570000.0,0,0,0,,2023,6
2025-01-16,"37 MOOREHALL CLOSE, HALE STREET, ARDEE",Louth,A92C4A4,325000.0,0,0,0,,2025,1
2013-10-02,"54 Dangan Heights, Newcastle, Galway",Galway,,170000.0,0,0,0,,2013,10
2023-09-18,"22 ASHBROOK, CASTLELAKE, CARRIGTWOHILL",Cork,T45KX51,250000.0,0,0,0,,2023,9
2019-03-27,"122 PINEBROOK RD, ARTANE, DUBLIN 5",Dublin,,415000.0,0,0,0,,2019,3
2020-12-23,"38 MAYWOOD AVE, RAHENY, DUBLIN 5",Dublin,,495000.0,0,0,0,,2020,12
2023-12-19,"5 The Way, Grey Abbey View, Kildare Town",Kildare,,378854.0,0,1,1,,2023,12
2022-04-14,"151B CORKE ABBEY, BRAY, WICKLOW",Dublin,A98C7X4,490000.0,0,0,0,,2022,4
2020-07-31,"CLONSILLA WEST, GOREY, WEXFORD",Wexford,,310000.0,0,0,0,,2020,7
2015-11-10,"26 WILLOW CRESCENT, RIVERBANK, ANNACOTTY",Limerick,,150000.0,0,0,0,,2015,11
2010-12-15,"31 townsend place, greenmount cork",Cork,,36283.33,1,0,0,,2010,12
2012-11-27,"18 Willow park grove, glasnevin, Dublin 11",Dublin,,290000.0,0,0,0,,2012,11
2024-09-13,"7  PARKSIDE HEATH, BALGRIFFIN, DUBLIN 13",Dublin,D13WN3C,569000.0,0,0,0,,2024,9
2018-04-05,"BROOKWOOD, FRENCHFURZE, CARRIGALINE",Cork,,600000.0,0,0,0,,2018,4
2015-04-28,"11 The Alders, Carrington, Santry  Dubllin 9",Dublin,,193595.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2015,4
2022-04-29,"4 THE GREEN, KILMINCHY, PORTLAOISE",Laois,R32D9HE,409691.63,0,0,0,,2022,4
2010-07-21,"20 Airpark Rise, Stocking Lane, Rathfarnham",Dublin,,350000.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2010,7
2014-11-19,"11 MALIN HALL, WATERVILLE TERRACE, WATERVILLE DUBLIN 15",Dublin,,180000.0,0,0,0,,2014,11
2012-12-19,"62 Newcastle Boulevard, Newcastle",Dublin,,149780.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2012,12
2020-07-03,"35 LAKELANDS, NAAS, KILDARE",Kildare,,300000.0,0,0,0,,2020,7
2020-12-23,"31 HARRISTON, CRATLOE RD, LIMERICK",Limerick,,110000.0,0,0,0,,2020,12
2013-12-04,"2 Coney Avenue, Coneyboro, Athy",Kildare,,66079.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2013,12
2013-12-17,"Apartment 5 Castlegate Hall, The Sentinel Building, Adamstown  Lucan",Dublin,,96916.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2013,12
2017-04-03,"16 MARIAN TERRACE, HACKETSTOWN, CO CARLOW",Carlow,,60000.0,0,0,0,,2017,4
2019-10-03,"43 ARDMORE MANOR, ESKAHEEN RD, MUFF",Donegal,,91000.0,0,0,0,,2019,10
2010-12-22,"46 Deerhaven Avenue, Clonee, Dublin 15",Dublin,,220000.0,0,0,0,,2010,12
2019-09-16,"GOULANE EAST, LISPOLE, CO. KERRY",Kerry,,320000.0,0,0,0,,2019,9
2013-04-11,"Mountain Park, Carilngford",Louth,,313125.0,0,0,0,,2013,4
2013-07-26,"26  The Moorings, Colla Road, Schull",Cork,,105000.0,0,0,0,,2013,7
2014-06-23,"CREST OF THE WAVE, MAGHERACAR, BUNDORAN",Donegal,,115000.0,0,0,0,,2014,6
2025-06-13,"26 OGENTY, GOWRAN, KILKENNY",Kilkenny,R95TN6K,360276.0,1,1,1,,2025,6
2024-07-11,"4 MONKSFIELD PARK, BEALNAMULLA, ATHLONE",Roscommon,N37C662,197000.0,0,0,0,,2024,7
2021-07-12,"24 ARD NA GAOITHE DROMAHANE, MALLOW, CORK",Cork,P51FK30,238000.0,0,0,0,,2021,7
2019-03-29,"KILLESHIIN RD, CARLOW, CARLOW",Carlow,,210000.0,0,0,0,,2019,3
2025-05-19,"57 ELTON COURT, LEIXLIP, KILDARE",Kildare,W23X8Y0,420000.0,0,0,0,,2025,5
2021-03-12,"1 Church Heath, Dundalk Road, Castleblaney",Monaghan,,303964.76,0,1,1,,2021,3
2022-10-11,"63 LIS NA BOLA, CONVENT RD, CLAREMORRIS",Mayo,F12F348,130000.0,0,0,0,,2022,10
2015-09-30,"Clarkes Road, Gurteens, Ballina",Mayo,,192000.0,0,0,0,,2015,9
2025-06-17,"53 Campion Avenue, Abbeyfort, Rathbeg",Cork,P17DE70,440088.0,0,1,1,,2025,6
2019-06-07,"3 TREEPARK AVENUE, KILMANAGH ESTATE, TALLAGHT",Dublin,,349000.0,0,0,0,,2019,6
2017-06-19,"28 PARKNAMORE HEIGHTS, BALLINCOLLIG, CORK",Cork,,255000.0,0,0,0,,2017,6
2020-02-14,"28 WILLOW PARK GROVE, GLASNEVIN, DUBLIN 11",Dublin,,495000.0,0,0,0,,2020,2
2023-11-21,"26 ENNEL DRIVE, ARTANE, DUBLIN 5",Dublin,D05H1X8,315000.0,0,0,0,,2023,11
2012-11-28,"23 DRUMGOOLD VILLAS, ENNISCORTHY",Wexford,,84500.0,0,0,0,,2012,11
2020-10-07,"SALTERSTOWN, TOGHER, CO LOUTH",Louth,,107500.0,0,0,0,,2020,10
2019-04-26,"55 FERRYCARRIG RD, COOLOCK, DUBLIN 17",Dublin,,265000.0,0,0,0,,2019,4
2013-12-18,"SUAIMHNEAS, ST FLANNANS DR, ENNIS",Clare,,455000.0,0,0,0,,2013,12
2014-09-08,"FLORAVILLE LODGE, MONASTERY RD, CLONDALKIN",Dublin,,182000.0,0,0,0,,2014,9
2014-11-19,"62 Lakelands, Cullenagh, Ballina",Tipperary,,230000.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2014,11
2021-06-25,"5 ELLENSBOROUGH COURT, KILTIPPER RD, DUBLIN 24",Dublin,D24Y6W7,375000.0,0,0,0,,2021,6
2018-07-11,"APT 2 BLOCK B, THE WATERWAYS, SALLINS",Kildare,,80000.0,0,0,0,,2018,7
2023-01-17,"INCHNAGREE, BUTTEVANT, CORK",Cork,,162000.0,0,0,0,,2023,1
2014-02-28,"19 CEDARMOUNT RD, MOUNT MERION, DUBLIN",Dublin,,657570.0,0,0,0,,2014,2
2018-10-09,"BEAULIEU, JANEVILLE, TALLOW",Waterford,,220000.0,0,0,0,,2018,10
2014-11-24,"49 MAIN ST, APPLEWOOD VILLAGE, SWORDS",Dublin,,184000.0,0,0,0,,2014,11
2018-04-27,"Apartments 1-11, Mill Race Court, Trim",Meath,,1960000.0,1,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2018,4
2014-11-13,"10 LINNETFIELDS PARK, CASTAHENY, DUBLIN 15",Dublin,,140000.0,0,0,0,,2014,11
2023-11-28,"18 TALBOT AVE, ATHLONE, WESTMEATH",Westmeath,N37K3E9,255000.0,0,0,0,,2023,11
2021-08-13,"MONGMACODY, THOMASTOWN, CO. KILKENNY",Kilkenny,R95F7X9,171000.0,0,0,0,,2021,8
2017-05-11,"6 ELINA, THE COURTYARD, NEWTOWNFORBES",Longford,,49000.0,0,0,0,,2017,5
2022-04-08,"138 RACECOURSE MEADOWS, RACECOURSE RD, DUNDALK",Louth,A91DCD4,210000.0,0,0,0,,2022,4
2018-09-28,"ST FRANCIS, GLENMORE AVENUE, ROXBORO ROAD",Limerick,,155000.0,0,0,0,,2018,9
2024-06-21,"18 The Orchard, Johnstown Demesne, Johnstown",Meath,,348017.0,0,1,1,,2024,6
2023-11-01,"62 FERNHILL RD, MANOR ESTATE, DUBLIN 12",Dublin,D12X298,535000.0,0,0,0,,2023,11
2019-09-25,"17 BEECHLAWN, MOUNTMELLICK RD, PORTLAOISE",Laois,,177500.0,0,0,0,,2019,9
2025-06-16,"16 The Walk, Esker, Cornamaddy",Westmeath,,290748.0,0,1,1,,2025,6
2018-11-15,"6 Churchfield Walk, Churchfield, Ashbourne",Meath,,334801.76,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2018,11
2023-07-25,"23 LOCH MOR AVE, BALLYBAY, MONAGHAN",Monaghan,A75TX06,143500.0,0,0,0,,2023,7
2015-07-31,"No. 86 Lackabane, Killarney",Kerry,,100000.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2015,7
2023-05-31,"16 LOUGH GATE, PORTARLINGTON, LAOIS",Laois,R32FW32,248000.0,0,0,0,,2023,5
2023-03-30,"24 THE WILLOWS, CLONBALT WOOD, LONGFORD",Longford,N39D6R6,270000.0,0,0,0,,2023,3
2023-08-16,"ST DOMINICS RETREAT HOUSE, MONTENOTTE, CO CORK",Cork,,2700000.0,0,0,0,,2023,8
2015-12-10,"5 BRIGHTON AVE, MONKSTOWN, DUBLIN",Dublin,,1315000.0,0,0,0,,2015,12
2024-05-09,"23 MARINERS DRIVE, GREENHILLS ROAD, WICKLOW TOWN",Wicklow,A67A296,870000.0,0,0,0,,2024,5
2025-06-18,"9 BEECH GROVE, CAHIRDOWN, LISTOWEL",Kerry,V31FW66,310000.0,0,0,0,,2025,6
2024-12-17,"49 Roslyn, Bettystown, County Meath",Meath,,400800.0,0,1,1,,2024,12
2023-10-25,"39 HAMPTON GREEN, BALBRIGGAN, DUBLIN",Dublin,K32DC64,256500.0,0,0,0,,2023,10
2025-02-11,"11 CHAPELIZOD COURT, CHAPELIZOD, DUBLIN 20",Dublin,D20WC93,362000.0,0,0,0,,2025,2
2017-05-08,"21 ABBOTSTOWN AVE, FINGLAS WEST, DUBLIN 11",Dublin,,170000.0,0,0,0,,2017,5
2020-12-23,"104 CANTERBROOK, TRIM RD, NAVAN",Meath,,114166.5,1,0,0,,2020,12
2010-07-09,"13 The Greenlands, Castleside Drive, Rathfarnham",Dublin,,415000.0,0,0,0,,2010,7
2014-11-05,"14 Heather Park, Buncrana",Donegal,,75000.0,0,0,0,,2014,11
2017-06-20,"3 TRALEE MARINA, TRALEE, KERRY",Kerry,,39692.0,0,0,0,,2017,6
2017-05-17,"3 Dalkey Manor, Killiney Road, Dalkey",Dublin,,770925.11,0,1,1,greater than or equal to 125 sq metres,2017,5
2010-07-30,"29 Shallee Drive, Ennis",Clare,,124500.0,0,0,0,,2010,7
2017-07-24,"UNIT 90D DANESFORT COURT, CAHERWALTER, LOUGHREA",Galway,,20000.0,0,0,0,,2017,7
2014-07-29,"APT 53 BLOCK 5, PROSPECT HILL, GLASNEVIN",Dublin,,135000.0,0,0,0,,2014,7
2021-07-28,"50 Ard Branagh, Heathfield, Portlaoise",Laois,,246525.0,0,1,1,,2021,7
2022-11-02,"7 Domville Square, Cherrywood",Dublin,,568282.0,0,1,1,,2022,11
2014-11-10,"66 ROSSMORE ROAD, BALLYFERMOT, DUBLIN 10",Dublin,,167000.0,0,0,0,,2014,11
2022-08-19,"FOUR WINDS, ROSSLARE, CO WEXFORD",Wexford,,1080000.0,0,0,0,,2022,8
2015-12-03,"45 THE HOLLANDS, ATHY, HOLLANDS",Kildare,,50000.0,0,0,0,,2015,12
2011-03-23,"104 cappaghmore, clondalkin, dublin 22",Dublin,,290000.0,0,0,0,,2011,3
2010-10-20,"Killeagh, Allen, Kilmeague  Naas",Kildare,,335000.0,0,0,0,,2010,10
2025-09-12,"20 GLEN PARK, MACROOM, CORK",Cork,P12R978,270000.0,0,0,0,,2025,9
